case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.5,,0.2,10000,,,,,,,,,,0.2840496676349426,0.0019252420866499838,0.2804269457860609,0.2843480343895436,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.0,,0.3,10000,,,,,,,,,,0.2861291981457589,0.00039119426709197005,0.28543035943016465,0.2861505321629143,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.25,,0.3,10000,,,,,,,,,,0.28610475644890104,0.0004710763756122222,0.28524089539219677,0.28616898353860354,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,0.5,0.5,,0.3,10000,,,,,,,,,,0.2860205187737743,0.0006406363911129903,0.28475836649153063,0.28615037962736967,0.28678953173913013,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.0,,0.3,10000,,,,,,,,,,0.2853130088924823,0.0008285051627002369,0.2838526256218288,0.28538359250104817,0.28649470646410774,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.25,,0.3,10000,,,,,,,,,,0.2852873339253039,0.0008850464812446821,0.2837031661441071,0.28538229247635616,0.2865567730924422,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.0,0.5,,0.3,10000,,,,,,,,,,0.28519492448689043,0.0010602705160685062,0.2831928217616673,0.2853471591603352,0.2866693950684225,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.0,,0.3,10000,,,,,,,,,,0.28426048892073613,0.0012813478291326555,0.28200908843692524,0.2843227308986388,0.2862803819566267,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.25,,0.3,10000,,,,,,,,,,0.28421308291041913,0.0013626195535847662,0.28179638679055186,0.2843421803269246,0.2862244824597069,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,1.5,0.5,,0.3,10000,,,,,,,,,,0.2841035465108129,0.0015643373269711054,0.28118452003951294,0.2843100951743059,0.28629602078447786,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.0,,0.3,10000,,,,,,,,,,0.28294265136438923,0.0018579843542145908,0.2797219547325142,0.2830758831331797,0.285815449512746,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.25,,0.3,10000,,,,,,,,,,0.28290838344564345,0.0019086168956418974,0.2795785750238786,0.2830446120576215,0.28584140256598295,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,24,1920.0,0.5314,2.0,0.5,,0.3,10000,,,,,,,,,,0.2827578255848807,0.0021317857225311705,0.27890203682251086,0.28298140153721196,0.28585491392697454,0.0,0.0,0.00038401247776654115
P1,tree,80A-65A,4,8,30,2400.0,0.5314,0.5,0.0,,0.05,10000,,,,,,,,,,0.15051499356706707,0.0002953051515315363,0.14985943234688653,0.1506911327384976,0.1506911327384976,0.0,0.0,0.00038401247776654115
